participant_id,action,reward,response_time,reward_action0,reward_action1,reward_action2,reward_action3,trial_id,missed
151,0.0,77.0,1269.0,77,80,52,30,8,False
151,0.0,70.0,1326.0,70,80,43,28,9,False
151,3.0,29.0,1226.0,65,91,49,29,10,False
151,3.0,30.0,1209.0,77,90,53,30,11,False
151,0.0,66.0,1097.0,66,79,44,29,12,False
151,0.0,66.0,1084.0,66,90,45,30,13,False
151,0.0,67.0,1250.0,67,81,45,35,14,False
151,2.0,39.0,1023.0,59,75,39,32,15,False
151,1.0,82.0,1355.0,67,82,54,33,16,False
151,1.0,82.0,1219.0,64,82,51,20,17,False
151,1.0,87.0,1499.0,61,87,42,28,18,False
151,0.0,62.0,1455.0,62,85,50,27,19,False
151,1.0,87.0,1673.0,55,87,46,32,20,False
151,1.0,87.0,1360.0,59,87,51,34,21,False
151,1.0,79.0,962.0,56,79,50,38,22,False
151,0.0,57.0,1054.0,57,75,45,34,23,False
151,2.0,47.0,981.0,61,75,47,34,24,False
151,1.0,74.0,987.0,59,74,40,33,25,False
151,1.0,82.0,974.0,50,82,42,37,26,False
151,1.0,72.0,937.0,57,72,48,41,27,False
151,1.0,73.0,797.0,60,73,48,37,28,False
151,0.0,66.0,901.0,66,71,47,38,29,False
151,3.0,34.0,1143.0,65,57,48,34,30,False
151,1.0,62.0,919.0,64,62,48,28,31,False
151,1.0,56.0,783.0,63,56,51,23,32,False
151,2.0,49.0,860.0,61,58,49,37,33,False
151,2.0,54.0,1103.0,57,61,54,30,34,False
151,2.0,57.0,1004.0,56,67,57,30,35,False
151,0.0,59.0,1090.0,59,64,52,29,36,False
151,3.0,27.0,1251.0,48,65,56,27,37,False
151,0.0,46.0,952.0,46,64,46,27,38,False
151,1.0,60.0,1111.0,59,60,42,35,39,False
151,1.0,63.0,1254.0,55,63,47,26,40,False
151,1.0,63.0,1276.0,55,63,48,14,41,False
151,2.0,50.0,881.0,56,58,50,17,42,False
151,2.0,52.0,1014.0,53,56,52,20,43,False
151,0.0,52.0,1281.0,52,55,60,17,44,False
151,0.0,56.0,1146.0,56,61,59,16,45,False
151,1.0,55.0,895.0,52,55,49,17,46,False
151,1.0,51.0,1039.0,58,51,54,18,47,False
151,3.0,23.0,949.0,59,57,56,23,48,False
151,0.0,65.0,972.0,65,52,51,14,49,False
151,0.0,67.0,876.0,67,52,52,18,50,False
151,0.0,67.0,1277.0,67,52,51,26,51,False
151,0.0,71.0,1134.0,71,66,48,17,52,False
151,0.0,71.0,1148.0,71,57,48,19,53,False
151,0.0,69.0,1196.0,69,57,55,14,54,False
151,1.0,46.0,1048.0,69,46,48,12,55,False
151,2.0,47.0,1040.0,68,68,47,8,56,False
151,2.0,51.0,973.0,61,60,51,19,57,False
151,3.0,19.0,1234.0,63,57,63,19,58,False
151,0.0,58.0,1191.0,58,54,51,23,59,False
151,1.0,53.0,1115.0,62,53,61,18,60,False
151,1.0,50.0,1081.0,53,50,53,18,61,False
151,1.0,61.0,1092.0,59,61,50,13,62,False
151,1.0,50.0,1069.0,65,50,54,26,63,False
151,2.0,52.0,954.0,61,58,52,35,64,False
151,2.0,54.0,1109.0,65,54,54,27,65,False
151,2.0,61.0,1025.0,61,56,61,23,66,False
151,2.0,61.0,998.0,63,66,61,28,67,False
151,0.0,55.0,1186.0,55,71,62,21,68,False
151,0.0,61.0,1117.0,61,57,64,33,69,False
151,0.0,54.0,1715.0,54,56,58,29,70,False
151,1.0,51.0,877.0,50,51,58,24,71,False
151,1.0,50.0,864.0,49,50,53,34,72,False
151,2.0,50.0,987.0,47,61,50,30,73,False
151,0.0,49.0,1117.0,49,63,51,31,74,False
151,3.0,40.0,926.0,49,68,57,40,75,False
151,3.0,41.0,913.0,42,56,44,41,76,False
151,0.0,48.0,938.0,48,59,43,39,77,False
151,1.0,66.0,926.0,42,66,48,35,78,False
151,1.0,56.0,1061.0,42,56,50,40,79,False
151,1.0,56.0,962.0,43,56,51,35,80,False
151,0.0,48.0,1087.0,48,59,49,37,81,False
151,2.0,48.0,887.0,39,59,48,31,82,False
151,2.0,54.0,895.0,32,55,54,36,83,False
151,2.0,51.0,1227.0,38,52,51,40,84,False
151,2.0,58.0,1229.0,43,61,58,34,85,False
151,1.0,60.0,834.0,43,60,51,32,86,False
151,1.0,58.0,1123.0,40,58,62,32,87,False
151,1.0,61.0,1211.0,45,61,64,43,88,False
151,0.0,50.0,1245.0,50,56,60,34,89,False
151,0.0,39.0,1029.0,39,54,62,39,90,False
151,1.0,53.0,936.0,47,53,64,38,91,False
151,2.0,50.0,899.0,35,53,50,38,92,False
151,3.0,40.0,871.0,40,57,60,40,93,False
151,3.0,36.0,922.0,40,54,50,36,94,False
151,0.0,36.0,899.0,36,49,65,39,95,False
151,1.0,56.0,887.0,33,56,68,40,96,False
151,2.0,71.0,939.0,37,55,71,48,97,False
151,2.0,78.0,884.0,36,51,78,45,98,False
151,2.0,79.0,979.0,27,54,79,47,99,False
151,2.0,79.0,1131.0,35,59,79,46,100,False
151,2.0,85.0,1333.0,28,63,85,43,101,False
151,2.0,80.0,1122.0,38,62,80,34,102,False
151,2.0,82.0,997.0,36,62,82,43,103,False
151,2.0,83.0,1015.0,31,54,83,50,104,False
151,2.0,85.0,1215.0,35,58,85,38,105,False
151,2.0,71.0,1589.0,35,55,71,41,106,False
151,2.0,74.0,921.0,34,52,74,42,107,False
151,2.0,83.0,1059.0,23,59,83,46,108,False
151,2.0,69.0,1068.0,34,57,69,53,109,False
151,1.0,51.0,931.0,33,51,75,52,110,False
151,0.0,18.0,848.0,18,49,64,46,111,False
151,3.0,51.0,1000.0,33,47,68,51,112,False
151,3.0,43.0,1055.0,34,55,74,43,113,False
151,3.0,38.0,931.0,31,46,80,38,114,False
151,1.0,40.0,1056.0,30,40,70,40,115,False
151,2.0,73.0,1280.0,36,44,73,45,116,False
151,2.0,66.0,935.0,26,47,66,39,117,False
151,2.0,71.0,1140.0,30,46,71,49,118,False
151,2.0,70.0,797.0,24,50,70,37,119,False
151,2.0,71.0,879.0,33,47,71,35,120,False
151,2.0,65.0,1009.0,29,45,65,39,121,False
151,2.0,71.0,887.0,29,43,71,45,122,False
151,2.0,73.0,778.0,37,32,73,51,123,False
151,2.0,65.0,816.0,37,48,65,48,124,False
151,2.0,73.0,873.0,33,35,73,46,125,False
151,2.0,66.0,889.0,37,35,66,41,126,False
151,2.0,59.0,1418.0,45,41,59,37,127,False
151,1.0,37.0,824.0,29,37,69,40,128,False
151,0.0,34.0,810.0,34,40,75,47,129,False
151,3.0,40.0,840.0,32,40,67,40,130,False
151,2.0,63.0,867.0,43,40,63,42,131,False
151,2.0,74.0,950.0,48,44,74,37,132,False
151,2.0,70.0,882.0,35,45,70,49,133,False
151,2.0,77.0,970.0,39,37,77,47,134,False
151,2.0,70.0,857.0,42,35,70,46,135,False
151,2.0,78.0,797.0,34,34,78,56,136,False
151,2.0,74.0,781.0,29,39,74,54,137,False
151,2.0,70.0,1043.0,33,28,70,46,138,False
151,2.0,68.0,837.0,33,31,68,54,139,False
151,2.0,67.0,805.0,33,33,67,60,140,False
151,2.0,63.0,853.0,37,26,63,56,141,False
151,2.0,65.0,761.0,33,34,65,57,142,False
151,2.0,60.0,797.0,36,35,60,51,143,False
151,2.0,60.0,823.0,44,38,60,55,144,False
151,2.0,62.0,1176.0,47,35,62,48,145,False
151,-1.0,0.0,0.0,46,47,61,57,146,True
151,-1.0,0.0,0.0,46,35,70,43,147,True
151,1.0,44.0,1438.0,46,44,60,59,148,False
151,1.0,35.0,1101.0,39,35,56,51,149,False
152,2.0,42.0,1772.0,84,87,42,23,0,False
152,0.0,90.0,1019.0,90,90,46,18,1,False
152,0.0,80.0,1250.0,80,84,53,28,2,False
152,1.0,81.0,805.0,87,81,50,24,3,False
152,3.0,28.0,681.0,86,92,61,28,4,False
152,3.0,30.0,718.0,75,78,55,30,5,False
152,1.0,78.0,654.0,71,78,50,34,6,False
152,0.0,75.0,995.0,75,83,58,43,7,False
152,2.0,52.0,789.0,77,80,52,30,8,False
152,0.0,70.0,1114.0,70,80,43,28,9,False
152,3.0,29.0,823.0,65,91,49,29,10,False
152,1.0,90.0,920.0,77,90,53,30,11,False
152,1.0,79.0,645.0,66,79,44,29,12,False
152,1.0,90.0,828.0,66,90,45,30,13,False
152,1.0,81.0,668.0,67,81,45,35,14,False
152,1.0,75.0,759.0,59,75,39,32,15,False
152,0.0,67.0,752.0,67,82,54,33,16,False
152,1.0,82.0,808.0,64,82,51,20,17,False
152,3.0,28.0,756.0,61,87,42,28,18,False
152,2.0,50.0,891.0,62,85,50,27,19,False
152,0.0,55.0,999.0,55,87,46,32,20,False
152,1.0,87.0,1020.0,59,87,51,34,21,False
152,1.0,79.0,756.0,56,79,50,38,22,False
152,1.0,75.0,1476.0,57,75,45,34,23,False
152,0.0,61.0,831.0,61,75,47,34,24,False
152,2.0,40.0,623.0,59,74,40,33,25,False
152,1.0,82.0,916.0,50,82,42,37,26,False
152,3.0,41.0,1566.0,57,72,48,41,27,False
152,1.0,73.0,782.0,60,73,48,37,28,False
152,0.0,66.0,602.0,66,71,47,38,29,False
152,2.0,48.0,820.0,65,57,48,34,30,False
152,1.0,62.0,907.0,64,62,48,28,31,False
152,0.0,63.0,627.0,63,56,51,23,32,False
152,1.0,58.0,1139.0,61,58,49,37,33,False
152,2.0,54.0,989.0,57,61,54,30,34,False
152,1.0,67.0,768.0,56,67,57,30,35,False
152,0.0,59.0,995.0,59,64,52,29,36,False
152,1.0,65.0,753.0,48,65,56,27,37,False
152,3.0,27.0,860.0,46,64,46,27,38,False
152,1.0,60.0,689.0,59,60,42,35,39,False
152,0.0,55.0,702.0,55,63,47,26,40,False
152,1.0,63.0,849.0,55,63,48,14,41,False
152,1.0,58.0,1785.0,56,58,50,17,42,False
152,1.0,56.0,829.0,53,56,52,20,43,False
152,1.0,55.0,914.0,52,55,60,17,44,False
152,1.0,61.0,645.0,56,61,59,16,45,False
152,1.0,55.0,870.0,52,55,49,17,46,False
152,1.0,51.0,658.0,58,51,54,18,47,False
152,0.0,59.0,723.0,59,57,56,23,48,False
152,2.0,51.0,1641.0,65,52,51,14,49,False
152,0.0,67.0,727.0,67,52,52,18,50,False
152,1.0,52.0,696.0,67,52,51,26,51,False
152,-1.0,0.0,0.0,71,66,48,17,52,True
152,0.0,71.0,1179.0,71,57,48,19,53,False
152,0.0,69.0,1399.0,69,57,55,14,54,False
152,1.0,46.0,821.0,69,46,48,12,55,False
152,0.0,68.0,1136.0,68,68,47,8,56,False
152,-1.0,0.0,0.0,61,60,51,19,57,True
152,-1.0,0.0,0.0,63,57,63,19,58,True
152,-1.0,0.0,0.0,58,54,51,23,59,True
152,-1.0,0.0,0.0,62,53,61,18,60,True
152,-1.0,0.0,0.0,53,50,53,18,61,True
152,-1.0,0.0,0.0,59,61,50,13,62,True
152,-1.0,0.0,0.0,65,50,54,26,63,True
152,-1.0,0.0,0.0,61,58,52,35,64,True
152,-1.0,0.0,0.0,65,54,54,27,65,True
152,1.0,56.0,718.0,61,56,61,23,66,False
152,0.0,63.0,751.0,63,66,61,28,67,False
152,3.0,21.0,1588.0,55,71,62,21,68,False
152,2.0,64.0,1091.0,61,57,64,33,69,False
152,1.0,56.0,880.0,54,56,58,29,70,False
152,2.0,58.0,808.0,50,51,58,24,71,False
152,0.0,49.0,1001.0,49,50,53,34,72,False
152,3.0,30.0,752.0,47,61,50,30,73,False
152,1.0,63.0,1062.0,49,63,51,31,74,False
152,0.0,49.0,677.0,49,68,57,40,75,False
152,2.0,44.0,790.0,42,56,44,41,76,False
152,1.0,59.0,989.0,48,59,43,39,77,False
152,1.0,66.0,758.0,42,66,48,35,78,False
152,0.0,42.0,772.0,42,56,50,40,79,False
152,1.0,56.0,954.0,43,56,51,35,80,False
152,2.0,49.0,779.0,48,59,49,37,81,False
152,-1.0,0.0,0.0,39,59,48,31,82,True
152,1.0,55.0,643.0,32,55,54,36,83,False
152,-1.0,0.0,0.0,38,52,51,40,84,True
152,-1.0,0.0,0.0,43,61,58,34,85,True
152,-1.0,0.0,0.0,43,60,51,32,86,True
152,-1.0,0.0,0.0,40,58,62,32,87,True
152,-1.0,0.0,0.0,45,61,64,43,88,True
152,-1.0,0.0,0.0,50,56,60,34,89,True
152,-1.0,0.0,0.0,39,54,62,39,90,True
152,-1.0,0.0,0.0,47,53,64,38,91,True
152,-1.0,0.0,0.0,35,53,50,38,92,True
152,-1.0,0.0,0.0,40,57,60,40,93,True
152,-1.0,0.0,0.0,40,54,50,36,94,True
152,-1.0,0.0,0.0,36,49,65,39,95,True
152,-1.0,0.0,0.0,33,56,68,40,96,True
152,-1.0,0.0,0.0,37,55,71,48,97,True
152,-1.0,0.0,0.0,36,51,78,45,98,True
152,-1.0,0.0,0.0,27,54,79,47,99,True
152,-1.0,0.0,0.0,35,59,79,46,100,True
152,-1.0,0.0,0.0,28,63,85,43,101,True
152,-1.0,0.0,0.0,38,62,80,34,102,True
152,-1.0,0.0,0.0,36,62,82,43,103,True
152,-1.0,0.0,0.0,31,54,83,50,104,True
152,-1.0,0.0,0.0,35,58,85,38,105,True
152,-1.0,0.0,0.0,35,55,71,41,106,True
152,-1.0,0.0,0.0,34,52,74,42,107,True
152,-1.0,0.0,0.0,23,59,83,46,108,True
152,-1.0,0.0,0.0,34,57,69,53,109,True
152,-1.0,0.0,0.0,33,51,75,52,110,True
152,-1.0,0.0,0.0,18,49,64,46,111,True
152,-1.0,0.0,0.0,33,47,68,51,112,True
152,-1.0,0.0,0.0,34,55,74,43,113,True
152,-1.0,0.0,0.0,31,46,80,38,114,True
152,-1.0,0.0,0.0,30,40,70,40,115,True
152,-1.0,0.0,0.0,36,44,73,45,116,True
152,-1.0,0.0,0.0,26,47,66,39,117,True
152,-1.0,0.0,0.0,30,46,71,49,118,True
152,-1.0,0.0,0.0,24,50,70,37,119,True
152,-1.0,0.0,0.0,33,47,71,35,120,True
152,-1.0,0.0,0.0,29,45,65,39,121,True
152,-1.0,0.0,0.0,29,43,71,45,122,True
152,-1.0,0.0,0.0,37,32,73,51,123,True
152,-1.0,0.0,0.0,37,48,65,48,124,True
152,-1.0,0.0,0.0,33,35,73,46,125,True
152,-1.0,0.0,0.0,37,35,66,41,126,True
152,-1.0,0.0,0.0,45,41,59,37,127,True
152,-1.0,0.0,0.0,29,37,69,40,128,True
152,-1.0,0.0,0.0,34,40,75,47,129,True
152,-1.0,0.0,0.0,32,40,67,40,130,True
152,-1.0,0.0,0.0,43,40,63,42,131,True
152,-1.0,0.0,0.0,48,44,74,37,132,True
152,-1.0,0.0,0.0,35,45,70,49,133,True
152,-1.0,0.0,0.0,39,37,77,47,134,True
152,-1.0,0.0,0.0,42,35,70,46,135,True
152,-1.0,0.0,0.0,34,34,78,56,136,True
152,-1.0,0.0,0.0,29,39,74,54,137,True
152,-1.0,0.0,0.0,33,28,70,46,138,True
152,-1.0,0.0,0.0,33,31,68,54,139,True
152,-1.0,0.0,0.0,33,33,67,60,140,True
152,-1.0,0.0,0.0,37,26,63,56,141,True
152,-1.0,0.0,0.0,33,34,65,57,142,True
152,-1.0,0.0,0.0,36,35,60,51,143,True
152,-1.0,0.0,0.0,44,38,60,55,144,True
152,-1.0,0.0,0.0,47,35,62,48,145,True
152,-1.0,0.0,0.0,46,47,61,57,146,True
152,-1.0,0.0,0.0,46,35,70,43,147,True
152,-1.0,0.0,0.0,46,44,60,59,148,True
152,-1.0,0.0,0.0,39,35,56,51,149,True
153,2.0,42.0,1926.0,84,87,42,23,0,False
153,-1.0,0.0,0.0,90,90,46,18,1,True
153,-1.0,0.0,0.0,80,84,53,28,2,True
153,3.0,24.0,1297.0,87,81,50,24,3,False
153,-1.0,0.0,0.0,86,92,61,28,4,True
153,2.0,55.0,1119.0,75,78,55,30,5,False
153,2.0,50.0,1447.0,71,78,50,34,6,False
153,1.0,83.0,1251.0,75,83,58,43,7,False
153,0.0,77.0,1342.0,77,80,52,30,8,False
153,1.0,80.0,1243.0,70,80,43,28,9,False
153,1.0,91.0,1055.0,65,91,49,29,10,False
153,1.0,90.0,1197.0,77,90,53,30,11,False
153,1.0,79.0,1125.0,66,79,44,29,12,False
153,3.0,30.0,1326.0,66,90,45,30,13,False
153,0.0,67.0,1066.0,67,81,45,35,14,False
153,2.0,39.0,884.0,59,75,39,32,15,False
153,1.0,82.0,982.0,67,82,54,33,16,False
153,1.0,82.0,1126.0,64,82,51,20,17,False
153,0.0,61.0,1066.0,61,87,42,28,18,False
153,1.0,85.0,1000.0,62,85,50,27,19,False
153,1.0,87.0,858.0,55,87,46,32,20,False
153,1.0,87.0,901.0,59,87,51,34,21,False
153,3.0,38.0,900.0,56,79,50,38,22,False
153,1.0,75.0,890.0,57,75,45,34,23,False
153,2.0,47.0,827.0,61,75,47,34,24,False
153,0.0,59.0,844.0,59,74,40,33,25,False
153,1.0,82.0,947.0,50,82,42,37,26,False
153,1.0,72.0,864.0,57,72,48,41,27,False
153,1.0,73.0,829.0,60,73,48,37,28,False
153,1.0,71.0,846.0,66,71,47,38,29,False
153,-1.0,0.0,0.0,65,57,48,34,30,True
153,1.0,62.0,1206.0,64,62,48,28,31,False
153,2.0,51.0,824.0,63,56,51,23,32,False
153,0.0,61.0,835.0,61,58,49,37,33,False
153,3.0,30.0,837.0,57,61,54,30,34,False
153,0.0,56.0,832.0,56,67,57,30,35,False
153,1.0,64.0,804.0,59,64,52,29,36,False
153,1.0,65.0,872.0,48,65,56,27,37,False
153,1.0,64.0,829.0,46,64,46,27,38,False
153,1.0,60.0,1375.0,59,60,42,35,39,False
153,1.0,63.0,898.0,55,63,47,26,40,False
153,1.0,63.0,803.0,55,63,48,14,41,False
153,2.0,50.0,920.0,56,58,50,17,42,False
153,1.0,56.0,830.0,53,56,52,20,43,False
153,1.0,55.0,886.0,52,55,60,17,44,False
153,0.0,56.0,977.0,56,61,59,16,45,False
153,0.0,52.0,847.0,52,55,49,17,46,False
153,1.0,51.0,1218.0,58,51,54,18,47,False
153,3.0,23.0,924.0,59,57,56,23,48,False
153,1.0,52.0,754.0,65,52,51,14,49,False
153,1.0,52.0,876.0,67,52,52,18,50,False
153,1.0,52.0,1610.0,67,52,51,26,51,False
153,1.0,66.0,1146.0,71,66,48,17,52,False
153,1.0,57.0,817.0,71,57,48,19,53,False
153,1.0,57.0,944.0,69,57,55,14,54,False
153,1.0,46.0,863.0,69,46,48,12,55,False
153,2.0,47.0,1013.0,68,68,47,8,56,False
153,0.0,61.0,789.0,61,60,51,19,57,False
153,0.0,63.0,821.0,63,57,63,19,58,False
153,0.0,58.0,704.0,58,54,51,23,59,False
153,0.0,62.0,733.0,62,53,61,18,60,False
153,0.0,53.0,798.0,53,50,53,18,61,False
153,3.0,13.0,722.0,59,61,50,13,62,False
153,1.0,50.0,794.0,65,50,54,26,63,False
153,0.0,61.0,797.0,61,58,52,35,64,False
153,2.0,54.0,786.0,65,54,54,27,65,False
153,1.0,56.0,810.0,61,56,61,23,66,False
153,0.0,63.0,820.0,63,66,61,28,67,False
153,2.0,62.0,833.0,55,71,62,21,68,False
153,1.0,57.0,1834.0,61,57,64,33,69,False
153,0.0,54.0,1054.0,54,56,58,29,70,False
153,2.0,58.0,799.0,50,51,58,24,71,False
153,1.0,50.0,1681.0,49,50,53,34,72,False
153,0.0,47.0,1816.0,47,61,50,30,73,False
153,2.0,51.0,860.0,49,63,51,31,74,False
153,3.0,40.0,1551.0,49,68,57,40,75,False
153,1.0,56.0,1521.0,42,56,44,41,76,False
153,0.0,48.0,996.0,48,59,43,39,77,False
153,2.0,48.0,839.0,42,66,48,35,78,False
153,1.0,56.0,986.0,42,56,50,40,79,False
153,1.0,56.0,852.0,43,56,51,35,80,False
153,1.0,59.0,786.0,48,59,49,37,81,False
153,1.0,59.0,884.0,39,59,48,31,82,False
153,1.0,55.0,807.0,32,55,54,36,83,False
153,0.0,38.0,812.0,38,52,51,40,84,False
153,2.0,58.0,795.0,43,61,58,34,85,False
153,1.0,60.0,813.0,43,60,51,32,86,False
153,2.0,62.0,761.0,40,58,62,32,87,False
153,1.0,61.0,855.0,45,61,64,43,88,False
153,2.0,60.0,789.0,50,56,60,34,89,False
153,1.0,54.0,906.0,39,54,62,39,90,False
153,0.0,47.0,888.0,47,53,64,38,91,False
153,3.0,38.0,783.0,35,53,50,38,92,False
153,2.0,60.0,948.0,40,57,60,40,93,False
153,1.0,54.0,797.0,40,54,50,36,94,False
153,2.0,65.0,852.0,36,49,65,39,95,False
153,1.0,56.0,794.0,33,56,68,40,96,False
153,2.0,71.0,1057.0,37,55,71,48,97,False
153,1.0,51.0,793.0,36,51,78,45,98,False
153,2.0,79.0,786.0,27,54,79,47,99,False
153,1.0,59.0,899.0,35,59,79,46,100,False
153,2.0,85.0,873.0,28,63,85,43,101,False
153,1.0,62.0,818.0,38,62,80,34,102,False
153,2.0,82.0,837.0,36,62,82,43,103,False
153,1.0,54.0,812.0,31,54,83,50,104,False
153,2.0,85.0,838.0,35,58,85,38,105,False
153,1.0,55.0,853.0,35,55,71,41,106,False
153,2.0,74.0,856.0,34,52,74,42,107,False
153,0.0,23.0,1299.0,23,59,83,46,108,False
153,3.0,53.0,816.0,34,57,69,53,109,False
153,1.0,51.0,837.0,33,51,75,52,110,False
153,2.0,64.0,1470.0,18,49,64,46,111,False
153,1.0,47.0,885.0,33,47,68,51,112,False
153,2.0,74.0,827.0,34,55,74,43,113,False
153,3.0,38.0,966.0,31,46,80,38,114,False
153,2.0,70.0,814.0,30,40,70,40,115,False
153,1.0,44.0,828.0,36,44,73,45,116,False
153,2.0,66.0,856.0,26,47,66,39,117,False
153,0.0,30.0,783.0,30,46,71,49,118,False
153,2.0,70.0,789.0,24,50,70,37,119,False
153,1.0,47.0,803.0,33,47,71,35,120,False
153,2.0,65.0,843.0,29,45,65,39,121,False
153,0.0,29.0,835.0,29,43,71,45,122,False
153,2.0,73.0,779.0,37,32,73,51,123,False
153,3.0,48.0,1202.0,37,48,65,48,124,False
153,2.0,73.0,814.0,33,35,73,46,125,False
153,0.0,37.0,788.0,37,35,66,41,126,False
153,2.0,59.0,809.0,45,41,59,37,127,False
153,1.0,37.0,705.0,29,37,69,40,128,False
153,2.0,75.0,799.0,34,40,75,47,129,False
153,3.0,40.0,896.0,32,40,67,40,130,False
153,2.0,63.0,923.0,43,40,63,42,131,False
153,0.0,48.0,811.0,48,44,74,37,132,False
153,2.0,70.0,894.0,35,45,70,49,133,False
153,2.0,77.0,1080.0,39,37,77,47,134,False
153,2.0,70.0,904.0,42,35,70,46,135,False
153,0.0,34.0,1083.0,34,34,78,56,136,False
153,2.0,74.0,862.0,29,39,74,54,137,False
153,2.0,70.0,912.0,33,28,70,46,138,False
153,1.0,31.0,836.0,33,31,68,54,139,False
153,2.0,67.0,837.0,33,33,67,60,140,False
153,2.0,63.0,867.0,37,26,63,56,141,False
153,2.0,65.0,849.0,33,34,65,57,142,False
153,2.0,60.0,865.0,36,35,60,51,143,False
153,2.0,60.0,935.0,44,38,60,55,144,False
153,2.0,62.0,1014.0,47,35,62,48,145,False
153,2.0,61.0,869.0,46,47,61,57,146,False
153,2.0,70.0,713.0,46,35,70,43,147,False
153,2.0,60.0,725.0,46,44,60,59,148,False
153,-1.0,0.0,0.0,39,35,56,51,149,True
154,2.0,42.0,1983.0,84,87,42,23,0,False
154,-1.0,0.0,0.0,90,90,46,18,1,True
154,3.0,28.0,1071.0,80,84,53,28,2,False
154,2.0,50.0,1535.0,87,81,50,24,3,False
154,1.0,92.0,984.0,86,92,61,28,4,False
154,1.0,78.0,1875.0,75,78,55,30,5,False
154,1.0,78.0,1695.0,71,78,50,34,6,False
154,1.0,83.0,1078.0,75,83,58,43,7,False
154,0.0,77.0,1028.0,77,80,52,30,8,False
154,1.0,80.0,874.0,70,80,43,28,9,False
154,1.0,91.0,1060.0,65,91,49,29,10,False
154,1.0,90.0,822.0,77,90,53,30,11,False
154,1.0,79.0,917.0,66,79,44,29,12,False
154,3.0,30.0,940.0,66,90,45,30,13,False
154,1.0,81.0,837.0,67,81,45,35,14,False
154,1.0,75.0,990.0,59,75,39,32,15,False
154,2.0,54.0,910.0,67,82,54,33,16,False
154,1.0,82.0,854.0,64,82,51,20,17,False
154,1.0,87.0,857.0,61,87,42,28,18,False
154,1.0,85.0,836.0,62,85,50,27,19,False
154,1.0,87.0,891.0,55,87,46,32,20,False
154,1.0,87.0,942.0,59,87,51,34,21,False
154,1.0,79.0,846.0,56,79,50,38,22,False
154,0.0,57.0,1090.0,57,75,45,34,23,False
154,1.0,75.0,900.0,61,75,47,34,24,False
154,1.0,74.0,842.0,59,74,40,33,25,False
154,1.0,82.0,870.0,50,82,42,37,26,False
154,1.0,72.0,842.0,57,72,48,41,27,False
154,3.0,37.0,1064.0,60,73,48,37,28,False
154,1.0,71.0,1114.0,66,71,47,38,29,False
154,2.0,48.0,1124.0,65,57,48,34,30,False
154,0.0,64.0,1034.0,64,62,48,28,31,False
154,1.0,56.0,915.0,63,56,51,23,32,False
154,0.0,61.0,886.0,61,58,49,37,33,False
154,0.0,57.0,879.0,57,61,54,30,34,False
154,1.0,67.0,981.0,56,67,57,30,35,False
154,1.0,64.0,855.0,59,64,52,29,36,False
154,1.0,65.0,864.0,48,65,56,27,37,False
154,1.0,64.0,1930.0,46,64,46,27,38,False
154,1.0,60.0,1000.0,59,60,42,35,39,False
154,2.0,47.0,949.0,55,63,47,26,40,False
154,0.0,55.0,1171.0,55,63,48,14,41,False
154,3.0,17.0,986.0,56,58,50,17,42,False
154,0.0,53.0,856.0,53,56,52,20,43,False
154,0.0,52.0,908.0,52,55,60,17,44,False
154,1.0,61.0,892.0,56,61,59,16,45,False
154,1.0,55.0,832.0,52,55,49,17,46,False
154,1.0,51.0,1593.0,58,51,54,18,47,False
154,1.0,57.0,886.0,59,57,56,23,48,False
154,1.0,52.0,735.0,65,52,51,14,49,False
154,2.0,52.0,846.0,67,52,52,18,50,False
154,1.0,52.0,904.0,67,52,51,26,51,False
154,2.0,48.0,829.0,71,66,48,17,52,False
154,1.0,57.0,937.0,71,57,48,19,53,False
154,1.0,57.0,873.0,69,57,55,14,54,False
154,1.0,46.0,852.0,69,46,48,12,55,False
154,2.0,47.0,2416.0,68,68,47,8,56,False
154,2.0,51.0,1041.0,61,60,51,19,57,False
154,2.0,63.0,910.0,63,57,63,19,58,False
154,2.0,51.0,938.0,58,54,51,23,59,False
154,2.0,61.0,847.0,62,53,61,18,60,False
154,2.0,53.0,909.0,53,50,53,18,61,False
154,2.0,50.0,1582.0,59,61,50,13,62,False
154,2.0,54.0,1149.0,65,50,54,26,63,False
154,2.0,52.0,1079.0,61,58,52,35,64,False
154,3.0,27.0,921.0,65,54,54,27,65,False
154,2.0,61.0,1003.0,61,56,61,23,66,False
154,2.0,61.0,1431.0,63,66,61,28,67,False
154,2.0,62.0,975.0,55,71,62,21,68,False
154,2.0,64.0,1091.0,61,57,64,33,69,False
154,2.0,58.0,1195.0,54,56,58,29,70,False
154,2.0,58.0,935.0,50,51,58,24,71,False
154,2.0,53.0,930.0,49,50,53,34,72,False
154,0.0,47.0,988.0,47,61,50,30,73,False
154,1.0,63.0,933.0,49,63,51,31,74,False
154,1.0,68.0,891.0,49,68,57,40,75,False
154,1.0,56.0,976.0,42,56,44,41,76,False
154,1.0,59.0,950.0,48,59,43,39,77,False
154,1.0,66.0,968.0,42,66,48,35,78,False
154,1.0,56.0,928.0,42,56,50,40,79,False
154,1.0,56.0,887.0,43,56,51,35,80,False
154,1.0,59.0,925.0,48,59,49,37,81,False
154,1.0,59.0,1075.0,39,59,48,31,82,False
154,1.0,55.0,886.0,32,55,54,36,83,False
154,1.0,52.0,985.0,38,52,51,40,84,False
